,run,agentID,other,other_thief,other_suspect,other_cs,other_alib
5,26,0,5,0,0,0,0
6,26,0,6,0,0,0,0
7,26,0,7,0,0,0,0
8,26,0,8,0,0,0,0
9,26,0,9,0,0,0,1
10,26,1,0,1,1,0,0
11,26,1,1,0,0,0,0
12,26,1,2,0,0,0,0
13,26,1,3,0,0,0,0
14,26,1,4,0,0,0,0
15,26,1,5,0,0,0,0
16,26,1,6,0,0,0,0
17,26,1,7,0,0,0,0
18,26,1,8,0,0,0,0
19,26,1,9,0,0,0,0
20,26,2,0,1,1,0,0
21,26,2,1,0,0,0,0
22,26,2,2,0,0,0,0
23,26,2,3,0,0,0,0
24,26,2,4,0,0,0,0
25,26,2,5,0,0,0,0
26,26,2,6,0,0,0,0
27,26,2,7,0,0,0,0
28,26,2,8,0,0,0,0
29,26,2,9,0,0,0,0
30,26,3,0,1,1,0,0
31,26,3,1,0,0,0,0
32,26,3,2,0,0,0,0
33,26,3,3,0,0,0,0
34,26,3,4,0,0,0,0
35,26,3,5,0,0,0,0
36,26,3,6,0,0,0,0
37,26,3,7,0,0,0,0
38,26,3,8,0,0,0,0
39,26,3,9,0,0,0,0
40,26,4,0,1,1,0,0
41,26,4,1,0,0,0,0
42,26,4,2,0,0,0,0
43,26,4,3,0,0,0,0
44,26,4,4,0,0,0,0
45,26,4,5,0,0,0,0
46,26,4,6,0,0,0,0
47,26,4,7,0,0,0,0
48,26,4,8,0,0,0,0
49,26,4,9,0,0,0,0
50,26,5,0,1,1,0,0
51,26,5,1,0,0,0,0
52,26,5,2,0,0,0,0
53,26,5,3,0,0,0,0
54,26,5,4,0,0,0,0
55,26,5,5,0,0,0,0
56,26,5,6,0,0,0,0
57,26,5,7,0,0,0,0
58,26,5,8,0,0,0,0
59,26,5,9,0,0,0,0
60,26,6,0,1,1,0,0
61,26,6,1,0,0,0,0
62,26,6,2,0,0,0,0
63,26,6,3,0,0,0,0
64,26,6,4,0,0,0,0
65,26,6,5,0,0,0,0
66,26,6,6,0,0,0,0
67,26,6,7,0,0,0,0
68,26,6,8,0,0,0,0
69,26,6,9,0,0,0,0
70,26,7,0,1,1,0,0
71,26,7,1,0,0,1,0
72,26,7,2,0,0,0,0
73,26,7,3,0,0,0,0
74,26,7,4,0,0,0,0
75,26,7,5,0,0,0,0
76,26,7,6,0,0,0,0
77,26,7,7,0,0,0,0
78,26,7,8,0,0,0,0
79,26,7,9,0,0,0,0
80,26,8,0,1,1,0,0
81,26,8,1,0,0,0,0
82,26,8,2,0,0,0,0
83,26,8,3,0,0,0,0
84,26,8,4,0,0,0,0
85,26,8,5,0,0,0,0
86,26,8,6,0,0,0,0
87,26,8,7,0,0,0,0
88,26,8,8,0,0,0,0
89,26,8,9,0,0,0,0
90,26,9,0,1,1,0,0
91,26,9,1,0,0,0,0
92,26,9,2,0,0,0,0
93,26,9,3,0,0,0,0
94,26,9,4,0,0,0,0
95,26,9,5,0,0,0,0
96,26,9,6,0,0,0,0
97,26,9,7,0,0,0,0
98,26,9,8,0,0,0,0
99,26,9,9,0,0,0,0
0,27,0,0,1,1,0,0
1,27,0,1,0,0,0,0
2,27,0,2,0,0,0,0
3,27,0,3,0,0,0,0
4,27,0,4,0,0,0,0
5,27,0,5,0,0,0,1
6,27,0,6,0,0,1,0
7,27,0,7,0,0,0,0
8,27,0,8,0,0,0,0
9,27,0,9,0,0,0,0
10,27,1,0,1,1,0,0
11,27,1,1,0,0,0,0
12,27,1,2,0,0,0,0
13,27,1,3,0,0,0,0
14,27,1,4,0,0,0,0
15,27,1,5,0,0,0,0
16,27,1,6,0,0,0,0
17,27,1,7,0,0,0,0
18,27,1,8,0,0,0,0
19,27,1,9,0,0,0,0
20,27,2,0,1,1,0,0
21,27,2,1,0,0,0,0
22,27,2,2,0,0,0,0
23,27,2,3,0,0,0,0
24,27,2,4,0,0,0,0
25,27,2,5,0,0,0,0
26,27,2,6,0,0,0,0
27,27,2,7,0,0,0,0
28,27,2,8,0,0,0,0
29,27,2,9,0,0,0,0
30,27,3,0,1,1,0,0
31,27,3,1,0,0,0,0
32,27,3,2,0,0,0,0
33,27,3,3,0,0,0,0
34,27,3,4,0,0,0,0
35,27,3,5,0,0,0,0
36,27,3,6,0,0,0,0
37,27,3,7,0,0,0,0
38,27,3,8,0,0,0,0
39,27,3,9,0,0,0,0
40,27,4,0,1,1,0,0
41,27,4,1,0,0,0,0
42,27,4,2,0,0,0,0
43,27,4,3,0,0,0,0
44,27,4,4,0,0,0,0
45,27,4,5,0,0,0,0
46,27,4,6,0,0,0,0
47,27,4,7,0,0,0,0
48,27,4,8,0,0,0,0
49,27,4,9,0,0,0,0
50,27,5,0,1,1,0,0
51,27,5,1,0,0,0,0
52,27,5,2,0,0,0,0
53,27,5,3,0,0,0,0
54,27,5,4,0,0,0,0
55,27,5,5,0,0,0,0
56,27,5,6,0,0,0,0
57,27,5,7,0,0,0,0
58,27,5,8,0,0,0,0
59,27,5,9,0,0,0,0
60,27,6,0,1,1,0,0
61,27,6,1,0,0,0,0
62,27,6,2,0,0,0,0
63,27,6,3,0,0,0,0
64,27,6,4,0,0,0,0
65,27,6,5,0,0,0,0
66,27,6,6,0,0,0,0
67,27,6,7,0,0,0,0
68,27,6,8,0,0,0,0
69,27,6,9,0,0,0,0
70,27,7,0,1,1,0,0
71,27,7,1,0,0,0,0
72,27,7,2,0,0,0,0
73,27,7,3,0,0,0,0
74,27,7,4,0,0,0,0
75,27,7,5,0,0,0,0
76,27,7,6,0,0,0,0
77,27,7,7,0,0,0,0
78,27,7,8,0,0,0,0
79,27,7,9,0,0,0,0
80,27,8,0,1,1,0,0
81,27,8,1,0,0,0,0
82,27,8,2,0,0,0,0
83,27,8,3,0,0,0,0
84,27,8,4,0,0,0,0
85,27,8,5,0,0,0,0
86,27,8,6,0,0,0,0
87,27,8,7,0,0,0,0
88,27,8,8,0,0,0,0
89,27,8,9,0,0,0,0
90,27,9,0,1,1,0,0
91,27,9,1,0,0,0,0
92,27,9,2,0,0,0,0
93,27,9,3,0,0,0,0
94,27,9,4,0,0,0,0
95,27,9,5,0,0,0,0
96,27,9,6,0,0,0,0
97,27,9,7,0,0,0,0
98,27,9,8,0,0,0,0
99,27,9,9,0,0,0,0
0,28,0,0,1,1,0,0
1,28,0,1,0,0,0,0
2,28,0,2,0,0,0,0
3,28,0,3,0,0,0,0
4,28,0,4,0,0,0,0
5,28,0,5,0,0,0,0
6,28,0,6,0,0,0,0
7,28,0,7,0,0,0,0
8,28,0,8,0,0,0,0
9,28,0,9,0,0,0,0
10,28,1,0,1,1,0,0
11,28,1,1,0,0,0,0
12,28,1,2,0,0,0,0
13,28,1,3,0,0,0,0
14,28,1,4,0,0,0,0
15,28,1,5,0,0,0,0
16,28,1,6,0,0,0,0
17,28,1,7,0,0,0,0
18,28,1,8,0,0,0,0
19,28,1,9,0,0,0,0
20,28,2,0,1,1,0,0
21,28,2,1,0,0,0,0
22,28,2,2,0,0,0,0
23,28,2,3,0,0,0,0
24,28,2,4,0,0,0,0
25,28,2,5,0,0,0,0
26,28,2,6,0,0,0,0
27,28,2,7,0,0,0,0
28,28,2,8,0,0,0,0
29,28,2,9,0,0,0,0
30,28,3,0,1,1,0,0
31,28,3,1,0,0,0,0
32,28,3,2,0,0,0,0
33,28,3,3,0,0,0,0
34,28,3,4,0,0,0,0
35,28,3,5,0,0,0,0
36,28,3,6,0,0,0,0
37,28,3,7,0,0,0,0
38,28,3,8,0,0,0,0
39,28,3,9,0,0,0,0
40,28,4,0,1,1,0,0
41,28,4,1,0,0,0,0
42,28,4,2,0,0,0,0
43,28,4,3,0,0,0,0
44,28,4,4,0,0,0,0
45,28,4,5,0,0,0,0
46,28,4,6,0,0,0,0
47,28,4,7,0,0,0,0
48,28,4,8,0,0,0,0
49,28,4,9,0,0,0,0
50,28,5,0,1,1,0,0
51,28,5,1,0,0,0,0
52,28,5,2,0,0,0,0
53,28,5,3,0,0,0,0
54,28,5,4,0,0,0,0
55,28,5,5,0,0,0,0
56,28,5,6,0,0,0,0
57,28,5,7,0,0,0,0
58,28,5,8,0,0,0,0
59,28,5,9,0,0,0,0
60,28,6,0,1,1,0,0
61,28,6,1,0,0,0,0
62,28,6,2,0,0,0,0
63,28,6,3,0,0,0,0
64,28,6,4,0,0,0,0
65,28,6,5,0,0,0,0
66,28,6,6,0,0,0,0
67,28,6,7,0,0,0,0
68,28,6,8,0,0,0,0
69,28,6,9,0,0,0,0
70,28,7,0,1,1,0,0
71,28,7,1,0,0,0,0
72,28,7,2,0,0,0,0
73,28,7,3,0,0,0,0
74,28,7,4,0,0,0,0
75,28,7,5,0,0,0,0
76,28,7,6,0,0,0,0
77,28,7,7,0,0,0,0
78,28,7,8,0,0,0,0
79,28,7,9,0,0,0,0
80,28,8,0,1,1,0,0
81,28,8,1,0,0,0,0
82,28,8,2,0,0,0,0
83,28,8,3,0,0,0,0
84,28,8,4,0,0,0,0
85,28,8,5,0,0,0,0
86,28,8,6,0,0,0,0
87,28,8,7,0,0,0,0
88,28,8,8,0,0,0,0
89,28,8,9,0,0,0,0
90,28,9,0,1,1,0,0
91,28,9,1,0,0,0,0
92,28,9,2,0,0,0,0
93,28,9,3,0,0,0,0
94,28,9,4,0,0,0,0
95,28,9,5,0,0,0,0
96,28,9,6,0,0,0,0
97,28,9,7,0,0,0,0
98,28,9,8,0,0,0,0
99,28,9,9,0,0,0,0
0,29,0,0,1,1,0,0
1,29,0,1,0,0,0,0
2,29,0,2,0,0,0,0
3,29,0,3,0,0,0,0
4,29,0,4,0,0,0,0
5,29,0,5,0,0,0,0
6,29,0,6,0,0,0,0
7,29,0,7,0,0,0,0
8,29,0,8,0,0,0,0
9,29,0,9,0,0,0,0
10,29,1,0,1,1,0,0
11,29,1,1,0,0,0,0
12,29,1,2,0,0,0,0
13,29,1,3,0,0,0,0
14,29,1,4,0,0,0,0
15,29,1,5,0,0,0,0
16,29,1,6,0,0,0,0
17,29,1,7,0,0,0,0
18,29,1,8,0,0,0,0
19,29,1,9,0,0,0,0
20,29,2,0,1,1,0,0
21,29,2,1,0,0,0,0
22,29,2,2,0,0,0,0
23,29,2,3,0,0,0,0
24,29,2,4,0,0,0,0
25,29,2,5,0,0,0,0
26,29,2,6,0,0,0,0
27,29,2,7,0,0,0,0
28,29,2,8,0,0,0,0
29,29,2,9,0,0,0,0
30,29,3,0,1,1,0,0
31,29,3,1,0,0,0,0
32,29,3,2,0,0,0,0
33,29,3,3,0,0,0,0
34,29,3,4,0,0,0,0
35,29,3,5,0,0,0,0
36,29,3,6,0,0,0,0
37,29,3,7,0,0,0,0
38,29,3,8,0,0,0,0
39,29,3,9,0,0,0,0
40,29,4,0,1,1,0,0
41,29,4,1,0,0,0,0
42,29,4,2,0,0,0,0
43,29,4,3,0,0,0,0
44,29,4,4,0,0,0,0
45,29,4,5,0,0,0,0
46,29,4,6,0,0,0,0
47,29,4,7,0,0,0,0
48,29,4,8,0,0,0,0
49,29,4,9,0,0,0,0
50,29,5,0,1,1,0,0
51,29,5,1,0,0,0,0
52,29,5,2,0,0,0,0
53,29,5,3,0,0,0,0
54,29,5,4,0,0,0,0
55,29,5,5,0,0,0,0
56,29,5,6,0,0,0,0
57,29,5,7,0,0,0,0
58,29,5,8,0,0,0,0
59,29,5,9,0,0,0,0
60,29,6,0,1,1,0,0
61,29,6,1,0,0,0,0
62,29,6,2,0,0,0,0
63,29,6,3,0,0,0,0
64,29,6,4,0,0,0,0
65,29,6,5,0,0,0,0
66,29,6,6,0,0,0,0
67,29,6,7,0,0,0,0
68,29,6,8,0,0,0,0
69,29,6,9,0,0,0,0
70,29,7,0,1,1,0,0
71,29,7,1,0,0,0,0
72,29,7,2,0,0,0,0
73,29,7,3,0,0,0,0
74,29,7,4,0,0,0,0
75,29,7,5,0,0,0,0
76,29,7,6,0,0,0,0
77,29,7,7,0,0,0,0
78,29,7,8,0,0,0,0
79,29,7,9,0,0,0,0
80,29,8,0,1,1,0,0
81,29,8,1,0,0,0,0
82,29,8,2,0,0,0,0
83,29,8,3,0,0,0,0
84,29,8,4,0,0,0,0
85,29,8,5,0,0,0,0
86,29,8,6,0,0,0,0
87,29,8,7,0,0,0,0
88,29,8,8,0,0,0,0
89,29,8,9,0,0,0,0
90,29,9,0,1,1,0,0
91,29,9,1,0,0,0,0
92,29,9,2,0,0,0,0
93,29,9,3,0,0,0,0
94,29,9,4,0,0,0,0
95,29,9,5,0,0,0,0
96,29,9,6,0,0,0,0
97,29,9,7,0,0,0,0
98,29,9,8,0,0,0,0
99,29,9,9,0,0,0,0
0,30,0,0,1,1,0,0
1,30,0,1,0,0,0,0
2,30,0,2,0,0,0,0
3,30,0,3,0,0,0,0
4,30,0,4,0,0,0,0
5,30,0,5,0,0,0,0
6,30,0,6,0,0,0,0
7,30,0,7,0,0,0,0
8,30,0,8,0,0,0,0
9,30,0,9,0,0,0,0
10,30,1,0,1,1,0,0
11,30,1,1,0,0,0,0
12,30,1,2,0,0,0,0
13,30,1,3,0,0,0,0
14,30,1,4,0,0,0,0
15,30,1,5,0,0,0,0
16,30,1,6,0,0,0,0
17,30,1,7,0,0,0,0
18,30,1,8,0,0,0,0
19,30,1,9,0,0,0,0
20,30,2,0,1,1,0,0
21,30,2,1,0,0,0,0
22,30,2,2,0,0,0,0
23,30,2,3,0,0,0,0
24,30,2,4,0,0,0,0
25,30,2,5,0,0,0,0
26,30,2,6,0,0,0,0
27,30,2,7,0,0,0,0
28,30,2,8,0,0,0,0
29,30,2,9,0,0,0,0
30,30,3,0,1,1,0,0
31,30,3,1,0,0,1,0
32,30,3,2,0,0,0,0
33,30,3,3,0,0,0,0
34,30,3,4,0,0,1,0
35,30,3,5,0,0,0,0
36,30,3,6,0,0,0,0
37,30,3,7,0,0,0,0
38,30,3,8,0,0,0,0
39,30,3,9,0,0,0,0
40,30,4,0,1,1,0,0
41,30,4,1,0,0,1,0
42,30,4,2,0,0,0,0
43,30,4,3,0,0,1,0
44,30,4,4,0,0,0,0
45,30,4,5,0,0,0,0
46,30,4,6,0,0,0,0
47,30,4,7,0,0,0,0
48,30,4,8,0,0,0,0
49,30,4,9,0,0,0,0
50,30,5,0,1,1,0,0
51,30,5,1,0,0,0,0
52,30,5,2,0,0,0,0
53,30,5,3,0,0,0,0
54,30,5,4,0,0,0,0
55,30,5,5,0,0,0,0
56,30,5,6,0,0,0,0
57,30,5,7,0,0,0,0
58,30,5,8,0,0,0,0
59,30,5,9,0,0,0,0
60,30,6,0,1,1,0,0
61,30,6,1,0,0,0,0
62,30,6,2,0,0,0,0
63,30,6,3,0,0,0,0
64,30,6,4,0,0,0,0
65,30,6,5,0,0,0,0
66,30,6,6,0,0,0,0
67,30,6,7,0,0,0,0
68,30,6,8,0,0,0,0
69,30,6,9,0,0,0,0
70,30,7,0,1,1,0,0
71,30,7,1,0,0,1,0
72,30,7,2,0,0,0,0
73,30,7,3,0,0,1,0
74,30,7,4,0,0,1,0
75,30,7,5,0,0,0,0
76,30,7,6,0,0,0,0
77,30,7,7,0,0,0,0
78,30,7,8,0,0,0,0
79,30,7,9,0,0,0,0
80,30,8,0,1,1,0,0
81,30,8,1,0,0,0,0
82,30,8,2,0,0,0,0
83,30,8,3,0,0,0,0
84,30,8,4,0,0,0,0
85,30,8,5,0,0,0,0
86,30,8,6,0,0,0,0
87,30,8,7,0,0,0,0
88,30,8,8,0,0,0,0
89,30,8,9,0,0,0,0
90,30,9,0,1,1,0,0
91,30,9,1,0,0,0,0
92,30,9,2,0,0,0,0
93,30,9,3,0,0,0,0
94,30,9,4,0,0,0,0
95,30,9,5,0,0,0,0
96,30,9,6,0,0,0,0
97,30,9,7,0,0,0,0
98,30,9,8,0,0,0,0
99,30,9,9,0,0,0,0
0,31,0,0,1,1,0,0
1,31,0,1,0,0,0,0
2,31,0,2,0,0,0,0
3,31,0,3,0,0,0,0
4,31,0,4,0,0,0,0
5,31,0,5,0,0,0,0
6,31,0,6,0,0,0,0
7,31,0,7,0,0,0,0
8,31,0,8,0,0,0,0
9,31,0,9,0,0,0,0
10,31,1,0,1,1,0,0
11,31,1,1,0,0,0,0
12,31,1,2,0,0,0,0
13,31,1,3,0,0,0,0
14,31,1,4,0,0,0,0
15,31,1,5,0,0,0,0
16,31,1,6,0,0,0,0
17,31,1,7,0,0,0,0
18,31,1,8,0,0,0,0
19,31,1,9,0,0,0,0
20,31,2,0,1,1,0,0
21,31,2,1,0,0,0,0
22,31,2,2,0,0,0,0
23,31,2,3,0,0,1,0
24,31,2,4,0,0,0,0
25,31,2,5,0,0,1,0
26,31,2,6,0,0,0,0
27,31,2,7,0,0,0,0
28,31,2,8,0,0,0,0
29,31,2,9,0,0,0,0
30,31,3,0,1,1,0,0
31,31,3,1,0,0,0,0
32,31,3,2,0,0,0,0
33,31,3,3,0,0,0,0
34,31,3,4,0,0,0,0
35,31,3,5,0,0,0,0
36,31,3,6,0,0,0,0
37,31,3,7,0,0,0,0
38,31,3,8,0,0,0,0
39,31,3,9,0,0,0,0
40,31,4,0,1,1,0,0
41,31,4,1,0,0,0,0
42,31,4,2,0,0,0,0
43,31,4,3,0,0,0,0
44,31,4,4,0,0,0,0
45,31,4,5,0,0,0,0
46,31,4,6,0,0,0,0
47,31,4,7,0,0,0,0
48,31,4,8,0,0,0,0
49,31,4,9,0,0,0,0
50,31,5,0,1,1,0,0
51,31,5,1,0,0,0,0
52,31,5,2,0,0,1,0
53,31,5,3,0,0,1,0
54,31,5,4,0,0,0,0
55,31,5,5,0,0,0,0
56,31,5,6,0,0,0,0
57,31,5,7,0,0,0,0
58,31,5,8,0,0,0,0
59,31,5,9,0,0,0,0
60,31,6,0,1,1,0,0
61,31,6,1,0,0,0,0
62,31,6,2,0,0,0,0
63,31,6,3,0,0,0,0
64,31,6,4,0,0,0,0
65,31,6,5,0,0,0,0
66,31,6,6,0,0,0,0
67,31,6,7,0,0,0,0
68,31,6,8,0,0,0,0
69,31,6,9,0,0,0,0
70,31,7,0,1,1,0,0
71,31,7,1,0,0,0,0
72,31,7,2,0,0,0,0
73,31,7,3,0,0,0,0
74,31,7,4,0,0,0,0
75,31,7,5,0,0,0,0
76,31,7,6,0,0,0,0
77,31,7,7,0,0,0,0
78,31,7,8,0,0,0,0
79,31,7,9,0,0,0,0
80,31,8,0,1,1,0,0
81,31,8,1,0,0,0,0
82,31,8,2,0,0,0,0
83,31,8,3,0,0,0,0
84,31,8,4,0,0,0,0
85,31,8,5,0,0,0,0
86,31,8,6,0,0,0,0
87,31,8,7,0,0,0,0
88,31,8,8,0,0,0,0
89,31,8,9,0,0,0,0
90,31,9,0,1,1,0,0
91,31,9,1,0,0,0,0
92,31,9,2,0,0,0,0
93,31,9,3,0,0,0,0
94,31,9,4,0,0,0,0
95,31,9,5,0,0,0,0
96,31,9,6,0,0,0,0
97,31,9,7,0,0,0,0
98,31,9,8,0,0,0,0
99,31,9,9,0,0,0,0
0,32,0,0,1,1,0,0
1,32,0,1,0,0,0,0
2,32,0,2,0,0,0,0
3,32,0,3,0,0,0,0
4,32,0,4,0,0,0,0
5,32,0,5,0,0,0,0
6,32,0,6,0,0,0,0
7,32,0,7,0,0,0,0
8,32,0,8,0,0,0,0
9,32,0,9,0,0,0,0
10,32,1,0,1,1,0,0
11,32,1,1,0,0,0,0
12,32,1,2,0,0,0,0
13,32,1,3,0,0,0,0
14,32,1,4,0,0,0,0
15,32,1,5,0,0,0,0
16,32,1,6,0,0,0,0
17,32,1,7,0,0,0,0
18,32,1,8,0,0,0,0
19,32,1,9,0,0,0,0
20,32,2,0,1,1,0,0
21,32,2,1,0,0,0,0
22,32,2,2,0,0,0,0
23,32,2,3,0,0,0,0
24,32,2,4,0,0,0,0
25,32,2,5,0,0,0,0
26,32,2,6,0,0,0,0
27,32,2,7,0,0,0,0
28,32,2,8,0,0,0,0
29,32,2,9,0,0,0,0
30,32,3,0,1,1,0,0
31,32,3,1,0,0,0,0
32,32,3,2,0,0,0,0
33,32,3,3,0,0,0,0
34,32,3,4,0,0,0,0
35,32,3,5,0,0,0,0
36,32,3,6,0,0,0,0
37,32,3,7,0,0,0,0
38,32,3,8,0,0,0,0
39,32,3,9,0,0,0,0
40,32,4,0,1,1,0,0
41,32,4,1,0,0,0,0
42,32,4,2,0,0,0,0
43,32,4,3,0,0,0,0
44,32,4,4,0,0,0,0
45,32,4,5,0,0,0,0
46,32,4,6,0,0,0,0
47,32,4,7,0,0,0,0
48,32,4,8,0,0,0,0
49,32,4,9,0,0,0,0
50,32,5,0,1,1,0,0
51,32,5,1,0,0,0,0
52,32,5,2,0,0,0,0
53,32,5,3,0,0,0,0
54,32,5,4,0,0,0,0
55,32,5,5,0,0,0,0
56,32,5,6,0,0,0,0
57,32,5,7,0,0,0,0
58,32,5,8,0,0,0,0
59,32,5,9,0,0,0,0
60,32,6,0,1,1,0,0
61,32,6,1,0,0,0,0
62,32,6,2,0,0,0,0
63,32,6,3,0,0,0,0
64,32,6,4,0,0,0,0
65,32,6,5,0,0,0,0
66,32,6,6,0,0,0,0
67,32,6,7,0,0,0,0
68,32,6,8,0,0,0,0
69,32,6,9,0,0,0,0
70,32,7,0,1,1,0,0
71,32,7,1,0,0,0,0
72,32,7,2,0,0,0,0
73,32,7,3,0,0,0,0
74,32,7,4,0,0,0,0
75,32,7,5,0,0,0,0
76,32,7,6,0,0,0,0
77,32,7,7,0,0,0,0
78,32,7,8,0,0,0,0
79,32,7,9,0,0,0,0
80,32,8,0,1,1,0,0
81,32,8,1,0,0,0,0
82,32,8,2,0,0,0,0
83,32,8,3,0,0,0,0
84,32,8,4,0,0,0,0
85,32,8,5,0,0,0,0
86,32,8,6,0,0,0,0
87,32,8,7,0,0,0,0
88,32,8,8,0,0,0,0
89,32,8,9,0,0,0,0
90,32,9,0,1,1,0,0
91,32,9,1,0,0,0,0
92,32,9,2,0,0,0,0
93,32,9,3,0,0,0,0
94,32,9,4,0,0,0,0
95,32,9,5,0,0,0,0
96,32,9,6,0,0,0,0
97,32,9,7,0,0,0,0
98,32,9,8,0,0,0,0
99,32,9,9,0,0,0,0
0,33,0,0,1,1,0,0
1,33,0,1,0,0,0,0
2,33,0,2,0,0,0,0
3,33,0,3,0,0,0,0
4,33,0,4,0,0,0,0
5,33,0,5,0,0,0,0
6,33,0,6,0,0,0,0
7,33,0,7,0,0,0,0
8,33,0,8,0,0,0,0
9,33,0,9,0,0,0,0
10,33,1,0,1,1,0,0
11,33,1,1,0,0,0,0
12,33,1,2,0,0,0,0
13,33,1,3,0,0,0,0
14,33,1,4,0,0,0,0
15,33,1,5,0,0,0,0
16,33,1,6,0,0,0,0
17,33,1,7,0,0,0,0
18,33,1,8,0,0,0,0
19,33,1,9,0,0,0,0
20,33,2,0,1,1,0,0
21,33,2,1,0,0,0,0
22,33,2,2,0,0,0,0
23,33,2,3,0,0,0,0
24,33,2,4,0,0,0,0
25,33,2,5,0,0,0,0
26,33,2,6,0,0,0,0
27,33,2,7,0,0,0,0
28,33,2,8,0,0,0,0
29,33,2,9,0,0,0,0
30,33,3,0,1,1,0,0
31,33,3,1,0,0,0,0
32,33,3,2,0,0,0,0
33,33,3,3,0,0,0,0
34,33,3,4,0,0,0,0
35,33,3,5,0,0,0,0
36,33,3,6,0,0,0,0
37,33,3,7,0,0,0,0
38,33,3,8,0,0,0,0
39,33,3,9,0,0,0,0
40,33,4,0,1,1,0,0
41,33,4,1,0,0,0,0
42,33,4,2,0,0,0,0
43,33,4,3,0,0,0,0
44,33,4,4,0,0,0,0
45,33,4,5,0,0,0,0
46,33,4,6,0,0,0,0
47,33,4,7,0,0,0,0
48,33,4,8,0,0,0,0
49,33,4,9,0,0,0,0
50,33,5,0,1,1,0,0
51,33,5,1,0,0,0,0
52,33,5,2,0,0,0,0
53,33,5,3,0,0,0,0
54,33,5,4,0,0,0,0
55,33,5,5,0,0,0,0
56,33,5,6,0,0,0,0
57,33,5,7,0,0,0,0
58,33,5,8,0,0,0,0
59,33,5,9,0,0,0,0
60,33,6,0,1,1,0,0
61,33,6,1,0,0,0,0
62,33,6,2,0,0,0,0
63,33,6,3,0,0,0,0
64,33,6,4,0,0,0,0
65,33,6,5,0,0,0,0
66,33,6,6,0,0,0,0
67,33,6,7,0,0,0,0
68,33,6,8,0,0,0,0
69,33,6,9,0,0,0,0
70,33,7,0,1,1,0,0
71,33,7,1,0,0,0,0
72,33,7,2,0,0,0,0
73,33,7,3,0,0,0,0
74,33,7,4,0,0,0,0
75,33,7,5,0,0,0,0
76,33,7,6,0,0,0,0
77,33,7,7,0,0,0,0
78,33,7,8,0,0,0,0
79,33,7,9,0,0,0,0
80,33,8,0,1,1,0,0
81,33,8,1,0,0,0,0
82,33,8,2,0,0,0,0
83,33,8,3,0,0,0,0
84,33,8,4,0,0,0,0
85,33,8,5,0,0,0,0
86,33,8,6,0,0,0,0
87,33,8,7,0,0,0,0
88,33,8,8,0,0,0,0
89,33,8,9,0,0,0,0
90,33,9,0,1,1,0,0
91,33,9,1,0,0,0,0
92,33,9,2,0,0,0,0
93,33,9,3,0,0,0,0
94,33,9,4,0,0,0,0
95,33,9,5,0,0,0,0
96,33,9,6,0,0,0,0
97,33,9,7,0,0,0,0
98,33,9,8,0,0,0,0
99,33,9,9,0,0,0,0
0,34,0,0,1,1,0,0
1,34,0,1,0,0,0,0
2,34,0,2,0,0,0,0
3,34,0,3,0,0,0,0
4,34,0,4,0,0,0,0
5,34,0,5,0,0,0,0
6,34,0,6,0,0,1,0
7,34,0,7,0,0,0,0
8,34,0,8,0,0,0,0
9,34,0,9,0,0,0,0
10,34,1,0,1,1,0,0
11,34,1,1,0,0,0,0
12,34,1,2,0,0,0,0
13,34,1,3,0,0,0,0
14,34,1,4,0,0,0,0
15,34,1,5,0,0,0,0
16,34,1,6,0,0,0,0
17,34,1,7,0,0,0,0
18,34,1,8,0,0,0,0
19,34,1,9,0,0,0,0
20,34,2,0,1,1,0,0
21,34,2,1,0,0,0,0
22,34,2,2,0,0,0,0
23,34,2,3,0,0,0,0
24,34,2,4,0,0,0,0
25,34,2,5,0,0,0,0
26,34,2,6,0,0,0,0
27,34,2,7,0,0,0,0
28,34,2,8,0,0,0,0
29,34,2,9,0,0,0,0
30,34,3,0,1,1,0,0
31,34,3,1,0,0,0,0
32,34,3,2,0,0,0,0
33,34,3,3,0,0,0,0
34,34,3,4,0,0,0,0
35,34,3,5,0,0,0,0
36,34,3,6,0,0,0,0
37,34,3,7,0,0,0,0
38,34,3,8,0,0,0,0
39,34,3,9,0,0,0,0
40,34,4,0,1,1,0,0
41,34,4,1,0,0,0,0
42,34,4,2,0,0,0,0
43,34,4,3,0,0,0,0
44,34,4,4,0,0,0,0
45,34,4,5,0,0,0,0
46,34,4,6,0,0,0,0
47,34,4,7,0,0,0,0
48,34,4,8,0,0,0,0
49,34,4,9,0,0,0,0
50,34,5,0,1,1,0,0
51,34,5,1,0,0,0,0
52,34,5,2,0,0,0,0
53,34,5,3,0,0,0,0
54,34,5,4,0,0,0,0
55,34,5,5,0,0,0,0
56,34,5,6,0,0,0,0
57,34,5,7,0,0,0,0
58,34,5,8,0,0,0,0
59,34,5,9,0,0,0,0
60,34,6,0,1,1,0,0
61,34,6,1,0,0,0,0
62,34,6,2,0,0,0,0
63,34,6,3,0,0,0,0
64,34,6,4,0,0,0,0
65,34,6,5,0,0,0,0
66,34,6,6,0,0,0,0
67,34,6,7,0,0,0,0
68,34,6,8,0,0,0,0
69,34,6,9,0,0,0,0
70,34,7,0,1,1,0,0
71,34,7,1,0,0,0,0
72,34,7,2,0,0,0,0
73,34,7,3,0,0,0,0
74,34,7,4,0,0,0,0
75,34,7,5,0,0,0,0
76,34,7,6,0,0,0,0
77,34,7,7,0,0,0,0
